u,v,key,birds,birds_per_m
293664366,293431135,0,1.0,0.017051170562859142
2351909444,2351909443,0,1.0,0.01602230304583981
2351909444,1037630262,0,0.0,0.0
2351909444,293476237,0,0.0,0.0
2683436342,293476237,0,2.0,0.02638696483936935
2683436342,3639378779,0,3.0,0.10148506478129969
2683436342,3639238041,0,2.0,0.22996435552489367
1284619666,293588524,0,4.0,0.23965011083817628
1284619666,11827010312,0,32.0,0.24717868701771192
3629166667,293588524,0,16.0,0.11749328085300122
3629166667,10013455116,0,8.0,0.11353798555229135
8420022777,293664373,0,0.0,0.0
8420022777,293664366,0,0.0,0.0
8420022777,8420022778,0,0.0,0.0
8420022778,293664372,0,1.0,0.11307100859339667
8420022778,293664375,0,0.0,0.0
8420022778,8420022777,0,0.0,0.0
293664373,8420022777,0,0.0,0.0
293664373,293664375,0,0.0,0.0
293664373,293664375,1,0.0,0.0
293664375,8420022778,0,0.0,0.0
293664375,293664373,0,0.0,0.0
293664375,293664373,1,0.0,0.0
303345528,1255245881,0,1.0,0.06532958777030116
303345528,1625108687,0,1.0,0.03934993900759454
303345528,293737489,0,0.0,0.0
10888229020,1768510465,0,0.0,0.0
10888229020,10888229019,0,0.0,0.0
10888229020,293737489,0,0.0,0.0
293747258,1906849575,0,0.0,0.0
293747258,297676235,0,0.0,0.0
293747258,297676233,0,0.0,0.0
297676235,1906849582,0,0.0,0.0
297676235,293747258,0,0.0,0.0
297676235,4370956120,0,0.0,0.0
297676235,297676237,0,0.0,0.0
297676233,1906849637,0,1.0,0.14496955639315745
297676233,293747258,0,0.0,0.0
297676233,9103890423,0,0.0,0.0
1660681709,6359877796,0,0.0,0.0
1660681709,293751775,0,0.0,0.0
1660681709,1660681702,0,0.0,0.0
297270632,1414177793,0,1.0,0.014054023666975855
297270632,293751775,0,1.0,0.008878313830637287
297270632,6359877793,0,1.0,0.009311767280312131
293756216,1906849597,0,0.0,0.0
293756216,4370956146,0,0.0,0.0
293756216,1460471293,0,0.0,0.0
1906849597,293756216,0,0.0,0.0
1906849597,1660681702,0,0.0,0.0
1906849597,1906849611,0,0.0,0.0
1460471293,1906849611,0,0.0,0.0
1460471293,4370956136,0,0.0,0.0
1460471293,293756216,0,0.0,0.0
293756816,1823225038,0,48.0,0.36053358971277494
1823225038,293756816,0,48.0,0.36053358971277494
1823225038,9385394924,0,169.0,0.2724444229498154
1823225038,293757271,0,18.0,0.20771068209880106
1823225038,3772002092,0,8.0,0.3825371778319706
3772002097,293757271,0,8.0,0.39022486707965465
3772002097,10989082057,0,1.0,0.004134623335814108
3772002097,3772002092,0,8.0,0.09355193301681597
293759363,308206419,0,4.0,0.011259200878217667
293759363,1496322422,0,0.0,0.0
293759363,1234226362,0,0.0,0.0
293759363,295966949,0,1.0,0.0068697832583382
1496322422,1496322424,0,0.0,0.0
1496322422,1620245328,0,0.0,0.0
1496322422,293759363,0,0.0,0.0
1234226362,11173466262,0,0.0,0.0
1234226362,293759363,0,0.0,0.0
1234226362,1234226395,0,0.0,0.0
295966949,298719902,0,1.0,0.02677232812165346
295966949,1234226335,0,1.0,0.01858148912053812
295966949,354494665,0,5.0,0.02758225027030605
295966949,293759363,0,1.0,0.006869783258338198
293845835,3772002062,0,5.0,0.033115433779067074
293845835,3063794157,0,1.0,0.10184336490477644
293845835,1585537151,0,1.0,0.011609682475184303
3063794157,293845835,0,1.0,0.10184336490477644
3063794157,3063794172,0,1.0,0.014850676448312223
3063794157,4363320715,0,1.0,0.023061666897283336
1585537151,6130333863,0,0.0,0.0
1585537151,300440387,0,0.0,0.0
1585537151,293845835,0,1.0,0.011609682475184303
293845836,3772002062,0,5.0,0.6263309532757109
293864246,293871800,0,0.0,0.0
293871800,293864246,0,0.0,0.0
293871800,293871797,0,0.0,0.0
293871800,5680588107,0,0.0,0.0
293871797,293871800,0,0.0,0.0
293871797,293871794,0,0.0,0.0
293871797,293871799,0,0.0,0.0
293871795,293871794,0,0.0,0.0
8493001039,293871794,0,0.0,0.0
293871799,293871797,0,0.0,0.0
5680588107,293871801,0,0.0,0.0
5680588107,293871800,0,0.0,0.0
5680588107,5680588224,0,0.0,0.0
293871801,5680588107,0,0.0,0.0
1647376538,1647376651,0,0.0,0.0
1647376538,293880072,0,0.0,0.0
1647376538,1647376712,0,0.0,0.0
1015916775,293880072,0,0.0,0.0
1015916775,1647376712,0,0.0,0.0
1015916775,1647376577,0,0.0,0.0
1015916775,1647376631,0,0.0,0.0
293880084,250626128,0,0.0,0.0
293880084,20974552,0,6.0,0.03539300988054859
294204333,1631141357,0,0.0,0.0
294204333,1277965340,0,0.0,0.0
294204333,5884148998,0,0.0,0.0
1631141357,1631127393,0,0.0,0.0
1631141357,294204333,0,0.0,0.0
1631141357,1255213440,0,0.0,0.0
1277965340,1255213424,0,0.0,0.0
1277965340,294204333,0,0.0,0.0
1277965340,294211798,0,0.0,0.0
5884148998,5884148997,0,0.0,0.0
5884148998,5884148996,0,0.0,0.0
5884148998,294204333,0,0.0,0.0
5898854560,4183249306,0,0.0,0.0
5898854560,294204349,0,0.0,0.0
5898854560,5898854554,0,0.0,0.0
294211765,1605138495,0,3.0,0.030895983522142123
294211765,294211764,0,2.0,0.025736051060325307
294211765,1659103336,0,2.0,0.03220248925241921
294211787,736931339,0,0.0,0.0
294211787,3100662731,0,0.0,0.0
294211787,1578303574,0,0.0,0.0
1578303574,3762001799,0,0.0,0.0
1578303574,3762001800,0,0.0,0.0
1578303574,294211787,0,0.0,0.0
3678064960,294211789,0,2.0,0.18083182640144665
3678064960,1255213441,0,1.0,0.0196513844400338
294211798,1631127481,0,0.0,0.0
294211798,1277965340,0,0.0,0.0
294211798,2062268681,0,0.0,0.0
1631127481,1255213424,0,0.0,0.0
1631127481,1578303548,0,0.0,0.0
1631127481,294211798,0,0.0,0.0
1669468928,294217382,0,1.0,0.03599971200230399
1669468928,6477350838,0,1.0,0.03483713638738896
1669468928,298464615,0,1.0,0.02395611240207939
294217390,12731088,0,2.0,0.08573755733699147
294217390,21490663,0,5.0,0.08231536663264298
5457350517,298464626,0,0.0,0.0
5457350517,294217395,0,0.0,0.0
5457350517,5457350514,0,0.0,0.0
294222451,9793905355,0,0.0,0.0
294222451,3636998471,0,0.0,0.0
9793905355,294222451,0,0.0,0.0
9793905355,3636998460,0,0.0,0.0
9793905355,9793905348,0,0.0,0.0
3636998471,3630841999,0,0.0,0.0
3636998471,3636998469,0,0.0,0.0
6952968207,6299238426,0,2.0,0.17257744412805245
6952968207,5305490475,0,2.0,0.15552099533437014
3098681274,6299238426,0,1.0,0.18083182640144665
3098681274,3098681273,0,1.0,0.06095702529716549
3098681274,6542992,0,1.0,0.052238416131222896
4199695832,5305507637,0,3.0,0.12477125270337713
4199695832,294222454,0,4.0,0.048223564444765936
4199695832,10864269587,0,3.0,0.08588114050154586
4200080173,294222455,0,2.0,0.012189993234553756
4200080173,7476485,0,0.0,0.0
294222492,3636999504,0,2.0,0.03509818717863222
294222492,3629000441,0,0.0,0.0
294222492,4184219955,0,5.0,0.24955080854461967
294222492,4184219960,0,2.0,0.09394964299135664
3629000441,3380879555,0,0.0,0.0
3629000441,1342119438,0,1.0,0.01312852829197847
3629000441,294222492,0,0.0,0.0
4184219955,3661137023,0,6.0,0.5428881650380022
4184219955,4184219960,0,5.0,0.8701705534284719
4184219960,4184219958,0,2.0,0.2589331952356292
295133659,4459313604,0,2.0,0.03247807729782397
4459313604,73095632,0,0.0,0.0
4459313604,11524198908,0,0.0,0.0
4459313617,295133661,0,4.0,0.10214504596527069
4459313617,4459313607,0,4.0,0.10626710236178635
295140931,8492756311,0,0.0,0.0
295140931,295140936,0,0.0,0.0
295140931,295140932,0,0.0,0.0
295140931,3928082926,0,0.0,0.0
8492756311,3928082931,0,0.0,0.0
8492756311,295140931,0,0.0,0.0
8492756311,2377008299,0,0.0,0.0
295140936,295140931,0,0.0,0.0
295140936,3928913819,0,0.0,0.0
295140936,295140934,0,0.0,0.0
295140936,1585514003,0,0.0,0.0
295140932,295140931,0,0.0,0.0
295140932,1585513987,0,0.0,0.0
295140932,295140934,0,0.0,0.0
295140932,2377008299,0,0.0,0.0
3928082926,3928082929,0,1.0,0.025046963055729496
3928082926,1585514003,0,0.0,0.0
3928082926,295140931,0,0.0,0.0
1585513987,1585513959,0,0.0,0.0
1585513987,1585513979,0,0.0,0.0
1585513987,295140932,0,0.0,0.0
1585513987,1585513993,0,0.0,0.0
295140934,295140932,0,0.0,0.0
295140934,1585513959,0,0.0,0.0
295140934,295140936,0,0.0,0.0
2377008299,295140932,0,0.0,0.0
2377008299,1585513953,0,0.0,0.0
2377008299,8492756311,0,0.0,0.0
1585513959,1585513987,0,0.0,0.0
1585513959,1585513978,0,0.0,0.0
1585513959,295140934,0,0.0,0.0
3928913819,295140936,0,0.0,0.0
1585514003,3928082926,0,0.0,0.0
1585514003,3928082925,0,0.0,0.0
1585514003,295140936,0,0.0,0.0
295141997,4363307318,0,0.0,0.0
295141997,300439944,0,0.0,0.0
295141997,295142008,0,0.0,0.0
4363307318,300439918,0,0.0,0.0
4363307318,295141997,0,0.0,0.0
4363307318,4363307328,0,0.0,0.0
300439944,295141997,0,0.0,0.0
300439944,300439947,0,0.0,0.0
300439944,300439947,1,0.0,0.0
295142008,10989082048,0,0.0,0.0
295142008,305984812,0,0.0,0.0
295142008,295141997,0,0.0,0.0
10989082048,3772002092,0,2.0,0.007566900862248354
10989082048,295142008,0,0.0,0.0
10989082048,10989082057,0,1.0,0.00931280790471135
3396830265,257790007,0,1.0,0.01328391716149258
3396830265,3396830264,0,0.0,0.0
295353691,8852634576,0,1.0,0.11934598400763816
8852634576,298719900,0,1.0,0.07076139258420606
8852634576,295353691,0,1.0,0.11934598400763816
8852634576,11171737425,0,1.0,0.03328230047260867
332631857,295657943,0,0.0,0.0
332631857,11160435079,0,0.0,0.0
332631857,332631860,0,0.0,0.0
10302263881,11599157123,0,0.0,0.0
10302263881,295657943,0,0.0,0.0
10302263881,10302263902,0,0.0,0.0
295966938,8658470450,0,0.0,0.0
295966938,2701598327,0,2.0,0.020182042019011484
295966938,5546553249,0,0.0,0.0
8658470450,8658470449,0,0.0,0.0
8658470450,9603838783,0,0.0,0.0
8658470450,295966938,0,0.0,0.0
2701598327,2701598325,0,1.0,0.026606358919781827
2701598327,2701598323,0,1.0,0.14900908955446282
2701598327,295966938,0,2.0,0.020182042019011484
5546553249,5546553247,0,0.0,0.0
5546553249,5546553248,0,0.0,0.0
5546553249,295966938,0,0.0,0.0
298719902,295966949,0,1.0,0.02677232812165346
298719902,1496322425,0,0.0,0.0
298719902,11828991734,0,0.0,0.0
298719902,354494667,0,4.0,0.0221174102724312
1234226335,1234226409,0,1.0,0.05222477543346564
1234226335,1234226389,0,1.0,0.02612057256295058
1234226335,295966949,0,1.0,0.01858148912053812
354494665,8395697278,0,4.0,0.06451196696987291
354494665,354494667,0,4.0,0.10738255033557047
354494665,5221257094,0,3.0,0.027891668758541825
354494665,295966949,0,5.0,0.027582250270306054
295966953,1620203604,0,4.0,0.10651612387825207
295966953,8395697278,0,4.0,0.407000407000407
1620203604,295966953,0,4.0,0.10651612387825207
1620203604,354494667,0,4.0,0.05463734462505123
1620203604,1116941149,0,4.0,0.7517383950385267
8395697278,5221257092,0,4.0,0.09608455440787893
8395697278,354494665,0,4.0,0.06451196696987291
295966966,1313520062,0,1.0,0.05738222298731853
295966966,11171395938,0,1.0,0.0505382321726386
295966966,295966953,0,5.0,0.06337135614702154
295966987,7235061754,0,2.0,0.25474461851993374
7235061754,295966987,0,2.0,0.25474461851993374
7235061754,7235061777,0,2.0,0.07332722273143905
7235061754,7142640864,0,2.0,0.12290296810667978
295966993,2815315662,0,0.0,0.0
295966993,2815315662,1,0.0,0.0
295966993,8485478241,0,0.0,0.0
295966993,5711295380,0,0.0,0.0
2815315662,295966993,0,0.0,0.0
2815315662,295966993,1,0.0,0.0
2815315662,5711295377,0,0.0,0.0
8485478241,295966993,0,0.0,0.0
5711295380,5711295377,0,0.0,0.0
5711295380,5711295377,1,2.0,0.01604299522720892
5711295380,295966993,0,0.0,0.0
295967011,4628511134,0,0.0,0.0
4628511134,4628511128,0,0.0,0.0
4628511134,516688278,0,1.0,0.005512800723279455
4628511134,295967011,0,0.0,0.0
296199168,5247001106,0,1.0,0.0363187332025859
296199168,6357807877,0,0.0,0.0
296199168,4247010737,0,0.0,0.0
5247001106,1277435586,0,1.0,0.05944243000653866
5247001106,296199168,0,1.0,0.0363187332025859
5247001106,5296504890,0,1.0,0.2158428663932657
6357807877,296199168,0,0.0,0.0
6357807877,5296504890,0,1.0,0.03260302556077204
6357807877,6357807884,0,0.0,0.0
6357807877,4247010726,0,0.0,0.0
4247010737,1341403862,0,0.0,0.0
4247010737,296199168,0,0.0,0.0
4247010737,4247010740,0,0.0,0.0
296199178,11639041698,0,0.0,0.0
296199178,11639041699,0,0.0,0.0
296199178,6726104112,0,0.0,0.0
11639041698,296199178,0,0.0,0.0
11639041698,6726104107,0,0.0,0.0
11639041698,1277435586,0,2.0,0.010701825731469789
6726104112,296199178,0,0.0,0.0
6726104112,1080519958,0,1.0,0.0056763998001907266
6726104112,11639041698,0,0.0,0.0
296199196,336229563,0,0.0,0.0
296199196,7493353,0,0.0,0.0
296199221,296206763,0,1.0,0.077000077000077
296199221,6036958723,0,1.0,0.03803872342044201
8364351018,296204400,0,1.0,0.004760589932304412
8364351018,2255813486,0,0.0,0.0
8364351018,8364351017,0,1.0,0.008392641332080033
296206733,5282558852,0,9.0,0.32772558444395894
296206733,296206736,0,11.0,0.17057437042550552
296206733,5282558846,0,11.0,0.17242460342341215
296206736,9628627524,0,4.0,0.41288191577208916
296206736,1614160607,0,4.0,0.03736292476975098
296206736,296206733,0,11.0,0.17057437042550552
9628627524,3289070016,0,2.0,0.4144218814753419
9628627524,9628627523,0,4.0,0.1344628210299852
9628627524,296206736,0,4.0,0.41288191577208916
1614160607,296206736,0,4.0,0.03736292476975098
296206772,314435397,0,1.0,0.07467702188036741
296206772,7712486,0,1.0,0.015182800923114295
1623981821,308211775,0,1.0,0.018765951058399642
1623981821,1623981820,0,0.0,0.0
3744812737,3288877679,0,0.0,0.0
3744812737,296206801,0,0.0,0.0
3744812737,3744812738,0,0.0,0.0
3744812741,5015352686,0,0.0,0.0
3744812741,3744812738,0,0.0,0.0
747675743,296206813,0,0.0,0.0
747675743,17343186,0,0.0,0.0
747675743,747675750,0,0.0,0.0
4404424560,4945690007,0,0.0,0.0
4404424560,296206813,0,1.0,0.00790195257248066
4404424560,4404424559,0,0.0,0.0
747675741,10098377406,0,1.0,0.03395009336275675
747675741,296206823,0,1.0,0.055484658491926984
747675741,10098377409,0,1.0,0.022416498542927595
747675724,747675739,0,1.0,0.010185477546114749
747675724,747675741,0,1.0,0.014166513196107042
747675724,296206825,0,1.0,0.0547945205479452
10676015881,296206851,0,1.0,0.100999899000101
10676015881,9611217183,0,1.0,0.020354576726576968
10676015881,10676015871,0,1.0,0.016408506169598318
298446887,10616777925,0,1.0,0.09392317084624777
298446887,296206851,0,1.0,0.0178791725518943
298446887,10570665046,0,0.0,0.0
9651651557,10012306436,0,1.0,0.02095293969743955
9651651557,296206871,0,1.0,0.02658301876761125
9651651557,9651651554,0,1.0,0.028999797001420986
4404424554,1614160621,0,0.0,0.0
4404424554,5015464986,0,0.0,0.0
296206884,314435402,0,0.0,0.0
296206884,2332735515,0,0.0,0.0
296206884,5500029559,0,0.0,0.0
9628839917,7712484,0,1.0,0.0616294835449279
9628839917,9628806516,0,0.0,0.0
1620079667,296366308,0,1.0,0.03619385428354266
1620079667,1618174256,0,1.0,0.03715262297518205
1620079667,1618174253,0,1.0,0.04001280409731114
1617029993,7786949,0,0.0,0.0
1617029993,1617029986,0,0.0,0.0
1617960236,1617495548,0,1.0,0.02666240068255746
1617960236,296366309,0,0.0,0.0
1617960236,7423930798,0,0.0,0.0
296377585,8883235573,0,0.0,0.0
8883235573,8883235576,0,0.0,0.0
8883235573,296377585,0,0.0,0.0
8883235573,6293692959,0,0.0,0.0
296378835,6293692957,0,0.0,0.0
6293692957,296378835,0,0.0,0.0
6293692957,588481068,0,0.0,0.0
6293692957,6293692945,0,0.0,0.0
6983115344,297011850,0,4.0,0.2057930750630241
6983115344,6983115345,0,4.0,0.20965459405629225
6983115344,6983115338,0,4.0,0.24478306101217795
297013142,7030236352,0,2.0,0.08666637777874073
297013142,5083438315,0,2.0,0.07933359777865925
297013142,4576948177,0,2.0,0.05116136293870869
297013918,454441126,0,0.0,0.0
297013918,8500450453,0,0.0,0.0
297013918,8500450453,1,0.0,0.0
1460881412,297509876,0,0.0,0.0
1460881412,1460881420,0,0.0,0.0
1460881412,1329912197,0,0.0,0.0
1460881412,297270618,0,0.0,0.0
1414177793,297270632,0,1.0,0.014054023666975855
1414177793,1414177792,0,1.0,0.02581444576384945
1414177793,1660681706,0,1.0,0.009740987151637947
6359877793,10844066308,0,0.0,0.0
6359877793,297270632,0,1.0,0.009311767280312128
297360925,297675851,0,4.0,0.11407060970740888
297675851,297509471,0,10.0,0.04717804522487415
297675851,297360925,0,4.0,0.11407060970740888
297675851,297360926,0,4.0,0.11514767689561864
297360926,297675851,0,4.0,0.11514767689561864
297508483,297508494,0,0.0,0.0
297508490,11524329054,0,0.0,0.0
11524329059,297508494,0,3.0,0.009055100285235658
11524329059,11524329054,0,0.0,0.0
11524329059,11524329055,0,0.0,0.0
297509471,297509474,0,3.0,0.023726105834249427
297509471,297675851,0,10.0,0.04717804522487416
297509471,297509876,0,1.0,0.01172181781950745
297509474,297509978,0,1.0,0.1493205913095416
297509474,297509471,0,3.0,0.023726105834249427
297509474,297509876,0,1.0,0.010091326504869064
297509876,297509474,0,1.0,0.010091326504869064
297509876,1460881412,0,0.0,0.0
297509876,297509471,0,1.0,0.01172181781950745
297509978,297509477,0,1.0,0.09184423218221896
297509978,297509474,0,1.0,0.1493205913095416
297643216,4209879639,0,1.0,0.3526093088857546
297673834,297925471,0,0.0,0.0
297673834,820799320,0,0.0,0.0
297673834,300458119,0,0.0,0.0
820799320,297673834,0,0.0,0.0
820799320,1906745389,0,0.0,0.0
820799320,1906745311,0,0.0,0.0
297675216,298326389,0,0.0,0.0
297675216,5680588316,0,0.0,0.0
297675216,5680588314,0,0.0,0.0
297675216,297675218,0,0.0,0.0
5680588314,297675216,0,0.0,0.0
297675218,297675216,0,0.0,0.0
1906849637,297676233,0,1.0,0.14496955639315745
1906849637,297676234,0,1.0,0.010477238200010477
1906849637,4082804182,0,1.0,0.008213822220031869
9103890423,297676233,0,0.0,0.0
9103890423,1906849614,0,0.0,0.0
9103890423,8493001092,0,0.0,0.0
297676234,1906849637,0,1.0,0.010477238200010477
1906849582,297676235,0,0.0,0.0
1906849582,1906849637,0,1.0,0.013739094593666278
1906849582,297676236,0,0.0,0.0
4370956120,297676235,0,0.0,0.0
4370956120,4370956123,0,0.0,0.0
4370956120,1906849572,0,0.0,0.0
297676237,1906849642,0,0.0,0.0
297676237,1414169533,0,0.0,0.0
297676237,297676235,0,0.0,0.0
297676236,1906849582,0,0.0,0.0
1906849642,297676239,0,0.0,0.0
1906849642,297676237,0,0.0,0.0
1906849642,1906849582,0,0.0,0.0
297676239,1906849642,0,0.0,0.0
297676240,1906849599,0,0.0,0.0
1906849599,1414169533,0,0.0,0.0
1906849599,1906849642,0,0.0,0.0
1906849599,297676240,0,0.0,0.0
4569310585,4569310587,0,0.0,0.0
4569310585,297822121,0,0.0,0.0
4569310585,4569310583,0,0.0,0.0
1217365722,297822121,0,0.0,0.0
1217365722,297822246,0,0.0,0.0
1217365722,8402199161,0,1.0,0.010953022486555164
4945875322,297822246,0,0.0,0.0
4945875322,4945875325,0,0.0,0.0
4945875322,5066122132,0,0.0,0.0
4572131803,1585523073,0,0.0,0.0
4572131803,4572131805,0,1.0,0.04205921938088829
4572131803,297822246,0,0.0,0.0
10232706978,10232706959,0,1.0,0.113314447592068
10232706978,10232706959,1,1.0,0.015385088771962216
10232706978,297902585,0,1.0,0.030108692379489956
7303890552,297902585,0,2.0,0.03154126385844281
1906745318,297925471,0,0.0,0.0
1906745318,1906745389,0,0.0,0.0
1906745318,368970213,0,0.0,0.0
297925486,423170564,0,1.0,0.11184431271669834
297970835,1015176683,0,0.0,0.0
297970835,2680743579,0,0.0,0.0
297970835,2680787035,0,0.0,0.0
1015176683,2680787031,0,0.0,0.0
1015176683,297970835,0,0.0,0.0
1015176683,2680787033,0,0.0,0.0
2680787035,2680787033,0,0.0,0.0
2680787035,2680787040,0,0.0,0.0
2680787035,297970835,0,0.0,0.0
297971011,335909633,0,0.0,0.0
297971011,2680787040,0,0.0,0.0
297971011,2680743581,0,0.0,0.0
335909633,2680787066,0,0.0,0.0
335909633,297971011,0,0.0,0.0
335909633,9718509404,0,0.0,0.0
2680787040,2680787052,0,0.0,0.0
2680787040,2680787035,0,0.0,0.0
2680787040,297971011,0,0.0,0.0
2680743581,1483299145,0,0.0,0.0
2680743581,1040005855,0,0.0,0.0
297975844,297975913,0,0.0,0.0
297975844,297975763,0,1.0,0.011311961267844619
297975844,11804321298,0,0.0,0.0
11804321298,297975844,0,0.0,0.0
11804321298,2632159340,0,0.0,0.0
11804321298,11804321295,0,0.0,0.0
475576889,1231985314,0,0.0,0.0
475576889,475576905,0,0.0,0.0
475576889,297986381,0,0.0,0.0
1284581566,1284581560,0,125.0,1.2060049397962334
1284581566,298348556,0,158.0,0.5555086771861728
1284581566,6898133049,0,125.0,1.0540073358910578
1284581566,3350413342,0,213.0,2.3083175291248983
298349453,4927568090,0,0.0,0.0
298349453,9151044917,0,1.0,0.017794544192750502
298349453,1277430578,0,3.0,0.08640801866413203
4927568090,7508678333,0,0.0,0.0
4927568090,298349453,0,0.0,0.0
10616777925,298446887,0,1.0,0.09392317084624777
10616777925,3428473290,0,1.0,0.015929654645087294
10616777925,10616628331,0,4.0,0.05006508460999299
10570665046,5316658774,0,0.0,0.0
10570665046,298446887,0,0.0,0.0
9501036423,2336904077,0,1.0,0.06691648822269806
9501036423,9795398796,0,1.0,0.010596700187561595
11599157123,10302263881,0,0.0,0.0
11599157123,298446924,0,13.0,0.4628146249421482
11599157123,11599157127,0,1.0,0.17516202487300755
298446935,10616628331,0,18.0,0.06082067362274962
298446935,9798828913,0,2.0,0.027651043826904465
298446935,3308477823,0,1.0,0.013815971262779773
9798828913,9798828912,0,1.0,0.14186409419775853
9798828913,298446935,0,2.0,0.027651043826904465
9798828913,9798828909,0,1.0,0.050045040536482836
298448065,8217859,0,0.0,0.0
298448065,1629913475,0,0.0,0.0
4720940851,4720940864,0,0.0,0.0
4720940851,298464610,0,1.0,0.016197742034760355
4720940851,4720940857,0,0.0,0.0
1729667574,1467920227,0,1.0,0.10684902233144566
1729667574,298464615,0,1.0,0.05047191238076011
1729667574,4183516980,0,1.0,0.009688420399937994
3761417540,6387791148,0,0.0,0.0
3761417540,298464621,0,0.0,0.0
3761417540,3761417544,0,0.0,0.0
298464622,6387791148,0,0.0,0.0
298464622,24692343,0,0.0,0.0
298464622,1579353729,0,0.0,0.0
298464622,1579353726,0,0.0,0.0
6387791148,3761417540,0,0.0,0.0
6387791148,298464622,0,0.0,0.0
6387791148,5411125460,0,0.0,0.0
6720655339,6720655358,0,2.0,0.06419721384091931
6720655339,6720655340,0,2.0,0.0711718444183481
298464916,313072590,0,0.0,0.0
298464916,2421041085,0,0.0,0.0
313072590,298464916,0,0.0,0.0
313072590,313072344,0,0.0,0.0
313072590,313072872,0,0.0,0.0
2421041085,298464623,0,0.0,0.0
2421041085,5528078630,0,0.0,0.0
6477350846,6477350859,0,2.0,0.013960728470811609
6477350846,6477350845,0,1.0,0.024753087947721478
298466192,298466193,0,0.0,0.0
298466192,1623906020,0,0.0,0.0
298466192,11808930389,0,0.0,0.0
11808930389,11808930386,0,1.0,0.03281378178835111
11808930389,11808930388,0,1.0,0.04971167230065619
11808930389,298466192,0,0.0,0.0
298466199,6299238429,0,4.0,0.042670763059920416
6299238429,6542992,0,1.0,0.12402331638348009
6299238429,5305507641,0,1.0,0.12616704516780217
4527950101,298466199,0,2.0,0.15295197308045272
4527950101,4527950103,0,3.0,0.04928779141406673
298466813,336264983,0,0.0,0.0
298466813,1579322680,0,0.0,0.0
298466813,1028275246,0,0.0,0.0
336264983,7869946142,0,0.0,0.0
336264983,2051881003,0,1.0,0.01129509566946032
1579322680,298466813,0,0.0,0.0
1579322680,3468187669,0,1.0,0.037325967675711995
1579322680,10048226646,0,1.0,0.022368362188520556
1028275246,298466813,0,0.0,0.0
1028275246,7442159604,0,1.0,0.023389624362632738
1028275246,7005736226,0,2.0,0.008689984792526613
298466819,9911486750,0,0.0,0.0
298466819,393190127,0,1.0,0.018694384206984223
298466819,9913869781,0,8.0,0.09772424660713631
9913869781,298466819,0,8.0,0.09772424660713631
9913869781,298466822,0,7.0,0.11678150181011328
9913869781,9913869780,0,8.0,1.0333247222939808
2724297447,298466822,0,1.0,0.1531393568147014
2724297447,9913869780,0,9.0,0.15146160448326348
2724297447,2724297439,0,10.0,0.0903677061965136
2724297439,577269029,0,6.0,1.009421265141319
2724297439,2724297447,0,10.0,0.0903677061965136
2724297439,298466829,0,15.0,0.2567218333361858
298476811,1425332094,0,12.0,0.1103255523172963
298476811,483698129,0,3.0,0.13002210375763879
298476811,4200305121,0,3.0,0.06838697911917571
1425332094,298476811,0,12.0,0.11032555231729631
1425332094,9815754188,0,9.0,0.30812420829196485
1425332094,1359686062,0,7.0,0.21600938097883104
4200305121,9916531437,0,1.0,0.13829345871940257
4200305121,298476811,0,3.0,0.06838697911917571
4200305121,483698129,0,3.0,0.05559158713981284
298476905,9911486753,0,15.0,0.2001174022092961
298476905,298518056,0,10.0,0.12550515826200456
9911486753,298476905,0,15.0,0.2001174022092961
9911486753,298466819,0,7.0,0.12395523445247202
298518056,7846719,0,2.0,0.16032064128256512
298518056,298518052,0,5.0,0.05984870248013023
298495954,6700518879,0,2.0,0.27746947835738067
6700518879,6700518878,0,2.0,0.2786679671171799
6700518879,20922342,0,2.0,0.24047132379463748
298495980,298495990,0,4.0,0.00739843338173142
298495990,298496842,0,2.0,0.04409268281928614
298495990,298498549,0,2.0,0.050173097185289256
298495990,298495980,0,4.0,0.00739843338173142
298496842,3089709981,0,2.0,0.009035464196973118
298496842,298495990,0,2.0,0.04409268281928614
298496842,298498549,0,2.0,0.04374070510016621
298497224,2353526772,0,1.0,0.02858694719990852
298497224,10568915464,0,1.0,0.019394127458205655
2353526772,10568915462,0,1.0,0.04151272364979867
2353526772,10568915466,0,1.0,0.04932912391475927
10568915464,298497233,0,1.0,0.19301293186643506
10568915464,10568915466,0,1.0,0.15064778547755348
298497228,298497230,0,1.0,0.031219755861509164
298497233,6542975,0,1.0,0.07432733759476735
298497233,298497228,0,1.0,0.017751269215748926
3098681245,4200252917,0,7.0,0.01981930456891597
3098681245,10568915465,0,2.0,0.022969232712781232
2332857084,1359686062,0,1.0,0.07107825716113442
2332857084,4200252928,0,1.0,0.004053276263203546
10568915465,298497233,0,1.0,0.16672224074691563
10568915465,10568915464,0,1.0,0.3717472118959108
298518063,298518056,0,2.0,0.15315108354391607
298518063,298476905,0,12.0,0.15512895094046927
10543195477,298518054,0,8.0,1.5131454511064877
9865460387,298518061,0,1.0,0.18348623853211007
9865460387,9865460416,0,2.0,0.03516298041421991
298527241,9839644666,0,1.0,0.059790732436472344
9839644666,298527255,0,1.0,0.015097302112112567
1620374718,1620374821,0,2.0,0.029211579470101952
1620374718,1620374787,0,1.0,0.014172737322486466
1636234701,1635816972,0,0.0,0.0
1636234701,298530860,0,0.0,0.0
1636234701,1636234689,0,0.0,0.0
1637594581,298530864,0,1.0,0.011852554225435581
