u,v,key,trees,trees_per_m
1356887179,1577472053,0,0.0,0.0
1356887179,374458402,0,5.0,0.022645132655187094
1213036989,1577472053,0,0.0,0.0
1213036989,10822102049,0,0.0,0.0
1213036989,249633137,0,0.0,0.0
1579394426,8757266682,0,0.0,0.0
1579394426,249633137,0,0.0,0.0
1579394426,9718317955,0,3.0,0.013994299655273752
249633141,1579394431,0,0.0,0.0
249633141,1577472075,0,0.0,0.0
249633141,5346552168,0,0.0,0.0
1579394431,249633141,0,0.0,0.0
1579394431,1418550125,0,0.0,0.0
1579394431,1579394421,0,0.0,0.0
1577472075,8730454245,0,0.0,0.0
1577472075,3531407540,0,0.0,0.0
1577472075,249633141,0,0.0,0.0
5346552168,249633141,0,0.0,0.0
249639185,278781141,0,0.0,0.0
249639185,249639186,0,0.0,0.0
249639185,249639182,0,0.0,0.0
8547000121,8547000122,0,0.0,0.0
8547000121,278781260,0,0.0,0.0
8547000121,249639182,0,0.0,0.0
278781141,249639185,0,0.0,0.0
278781141,278781269,0,0.0,0.0
278781141,278781260,0,0.0,0.0
249639186,9370627001,0,0.0,0.0
249639186,9370627007,0,0.0,0.0
249639186,9370626991,0,0.0,0.0
249639186,249639185,0,0.0,0.0
9370627001,9370626994,0,0.0,0.0
9370627001,249639186,0,0.0,0.0
9370627001,9370627002,0,0.0,0.0
9370627007,249639186,0,0.0,0.0
9370627007,278385085,0,0.0,0.0
9370627007,9370627005,0,0.0,0.0
9370626991,5456347929,0,0.0,0.0
9370626991,249639186,0,0.0,0.0
9370626991,9370626993,0,0.0,0.0
249639189,249639190,0,0.0,0.0
249639189,1801488340,0,0.0,0.0
249639189,4818714447,0,0.0,0.0
1801488340,249639189,0,0.0,0.0
1801488340,11591598455,0,0.0,0.0
1801488340,1801488344,0,0.0,0.0
4818714447,249639192,0,0.0,0.0
4818714447,249639189,0,0.0,0.0
4818714447,4818714449,0,0.0,0.0
249639192,4818714451,0,0.0,0.0
249639192,4818714447,0,0.0,0.0
249639192,249639190,0,0.0,0.0
4818714451,249639193,0,0.0,0.0
4818714451,249639192,0,0.0,0.0
4818714451,4818714450,0,0.0,0.0
249639193,4818714451,0,0.0,0.0
249639193,4818714452,0,0.0,0.0
249639193,249639194,0,0.0,0.0
4818714452,249639193,0,0.0,0.0
249639194,415279867,0,0.0,0.0
249639194,4818714454,0,4.0,0.07606442656930419
249639194,249639193,0,0.0,0.0
249639194,6145146027,0,0.0,0.0
415279867,278779382,0,1.0,0.05184301933744621
415279867,249639194,0,1.0,0.012926242858250822
415279867,415279866,0,0.0,0.0
4818714454,249639194,0,0.0,0.0
4818714454,278779542,0,0.0,0.0
4818714454,4818714453,0,0.0,0.0
6145146027,6145146026,0,0.0,0.0
6145146027,278779991,0,0.0,0.0
6145146027,249639194,0,0.0,0.0
249639195,2251957804,0,0.0,0.0
249639195,278779382,0,0.0,0.0
249639195,2251957856,0,0.0,0.0
2251957804,278384814,0,1.0,0.034719811124227486
2251957804,249639195,0,0.0,0.0
2251957804,1801568730,0,0.0,0.0
278779382,415279867,0,0.0,0.0
278779382,6145146033,0,0.0,0.0
278779382,249639195,0,0.0,0.0
2251957856,249639195,0,0.0,0.0
2251957856,2251957879,0,0.0,0.0
2251957856,278339951,0,0.0,0.0
249639197,278336139,0,0.0,0.0
249639197,278332294,0,0.0,0.0
249639197,1801568727,0,0.0,0.0
278336139,249639197,0,0.0,0.0
278336139,278336137,0,0.0,0.0
278336139,278336556,0,0.0,0.0
278332294,249639199,0,0.0,0.0
278332294,249639197,0,0.0,0.0
278332294,278336137,0,0.0,0.0
1801568727,1801568726,0,0.0,0.0
1801568727,249639197,0,0.0,0.0
1801568727,1801568730,0,0.0,0.0
249639199,278335445,0,0.0,0.0
249639199,278332295,0,0.0,0.0
249639199,278332294,0,0.0,0.0
278335445,249639199,0,0.0,0.0
278335445,278336137,0,0.0,0.0
278335445,278334423,0,0.0,0.0
278332295,278334460,0,0.0,0.0
278332295,249639199,0,0.0,0.0
278332295,278334422,0,0.0,0.0
249639203,278332434,0,0.0,0.0
249639203,278334460,0,0.0,0.0
278332434,249639203,0,0.0,0.0
278332434,278332433,0,0.0,0.0
278332434,278332512,0,0.0,0.0
278334460,1801569500,0,0.0,0.0
278334460,249639203,0,0.0,0.0
278334460,278332295,0,0.0,0.0
249639207,249639203,0,0.0,0.0
249639207,278332512,0,0.0,0.0
278332512,278332434,0,0.0,0.0
278332512,249639207,0,0.0,0.0
278332512,278332791,0,0.0,0.0
249639208,249639207,0,0.0,0.0
249639208,20943807,0,0.0,0.0
249639213,428915975,0,0.0,0.0
250357800,370615741,0,0.0,0.0
250357800,278386332,0,0.0,0.0
250357800,278385956,0,4.0,0.048571393877575794
370615741,250357800,0,0.0,0.0
370615741,250357801,0,1.0,0.007041856796800181
370615741,2584450978,0,0.0,0.0
278386332,250357800,0,0.0,0.0
278386332,278385084,0,0.0,0.0
278386332,2584450978,0,0.0,0.0
278385956,283059782,0,0.0,0.0
278385956,271652524,0,0.0,0.0
278385956,250357800,0,0.0,0.0
250357801,3368576305,0,0.0,0.0
250357801,370615741,0,0.0,0.0
250357801,281771338,0,0.0,0.0
250357801,6121514199,0,0.0,0.0
3368576305,278383526,0,0.0,0.0
3368576305,250357801,0,0.0,0.0
3368576305,3368576302,0,0.0,0.0
281771338,250357801,0,0.0,0.0
281771338,281771367,0,0.0,0.0
281771338,2584450978,0,0.0,0.0
281771338,278386423,0,0.0,0.0
6121514199,250357805,0,0.0,0.0
6121514199,250357801,0,0.0,0.0
6121514199,6121514203,0,0.0,0.0
250357805,250357806,0,0.0,0.0
250357805,278388798,0,0.0,0.0
250357805,278386423,0,0.0,0.0
250357805,6121514199,0,0.0,0.0
250357806,250357805,0,0.0,0.0
250357806,3903388173,0,3.0,0.06931287833279424
250357806,278386424,0,0.0,0.0
250357806,6751167234,0,5.0,0.07096627682525264
278388798,250357805,0,0.0,0.0
278388798,9415662620,0,0.0,0.0
278388798,278388269,0,0.0,0.0
278386423,250357805,0,0.0,0.0
278386423,278386424,0,0.0,0.0
278386423,9370627010,0,0.0,0.0
278386423,281771338,0,0.0,0.0
3903388173,3903388174,0,3.0,0.07497938067031566
3903388173,278386667,0,0.0,0.0
278386424,278386423,0,0.0,0.0
278386424,250357806,0,0.0,0.0
6751167234,6751167235,0,0.0,0.0
6751167234,250357806,0,1.0,0.014193255365050528
6751167234,278388269,0,0.0,0.0
250357807,271652495,0,0.0,0.0
250357807,1787312387,0,0.0,0.0
250357807,3368576297,0,0.0,0.0
271652495,250357807,0,0.0,0.0
271652495,250357809,0,0.0,0.0
271652495,271652485,0,0.0,0.0
271652495,271652522,0,0.0,0.0
1787312387,1777472979,0,5.0,0.07365505862942667
1787312387,250357807,0,0.0,0.0
1787312387,1777483992,0,24.0,0.1354516465840788
3368576297,278383431,0,0.0,0.0
3368576297,250357807,0,0.0,0.0
3368576297,3368576300,0,0.0,0.0
250357809,271652495,0,0.0,0.0
250357809,6121514212,0,0.0,0.0
250357809,278339413,0,0.0,0.0
6121514212,6121514213,0,0.0,0.0
6121514212,250357809,0,0.0,0.0
6121514212,278339956,0,0.0,0.0
278339413,250357810,0,0.0,0.0
278339413,278339957,0,0.0,0.0
278339413,250357809,0,0.0,0.0
278339413,278339958,0,0.0,0.0
10232831416,250357810,0,0.0,0.0
10232831416,278384344,0,0.0,0.0
10232831416,10232927217,0,0.0,0.0
10900092774,10900092755,0,5.0,0.37993920972644374
10900092774,10026697139,0,0.0,0.0
10026697139,298795880,0,0.0,0.0
10026697139,10900092774,0,0.0,0.0
10026697140,250621619,0,1.0,0.018697530056279568
10026697140,250621617,0,3.0,0.08088433540037746
3634646378,281256780,0,0.0,0.0
3634646378,8676333000,0,4.0,0.05269467388583699
3634646378,250621619,0,3.0,0.052800168960540676
250621623,6496142630,0,0.0,0.0
250621623,11834934657,0,0.0,0.0
250621623,1051217434,0,1.0,0.009423827204704374
6496142630,4714003139,0,0.0,0.0
6496142630,250621623,0,0.0,0.0
6496142630,11834934617,0,0.0,0.0
11834934657,250621623,0,0.0,0.0
11834934657,1574092434,0,0.0,0.0
11834934657,11834934617,0,1.0,0.024794208072994147
1051217434,11834934599,0,0.0,0.0
1051217434,11846946803,0,0.0,0.0
1051217434,588405662,0,0.0,0.0
1051217434,250621623,0,0.0,0.0
1051217434,11834934600,0,0.0,0.0
1051217434,2516622512,0,1.0,0.031683670236360185
250621624,250621655,0,0.0,0.0
250621624,250621626,0,0.0,0.0
250621655,250621624,0,0.0,0.0
250621655,250621624,1,0.0,0.0
250621655,1574092434,0,0.0,0.0
250621626,4367406601,0,0.0,0.0
250621626,250621646,0,0.0,0.0
4367406601,4367406602,0,0.0,0.0
4367406601,4367406610,0,0.0,0.0
250621646,250621626,0,0.0,0.0
250621646,250621655,0,0.0,0.0
250621630,250621632,0,0.0,0.0
250621630,250621643,0,0.0,0.0
250621632,250621630,0,0.0,0.0
250621632,4694407130,0,0.0,0.0
250621632,4367406619,0,0.0,0.0
250621643,250621632,0,0.0,0.0
250621643,1574092449,0,0.0,0.0
4694407130,250621650,0,0.0,0.0
4694407130,4694407128,0,0.0,0.0
4367406619,4367406617,0,0.0,0.0
4367406619,4367406614,0,0.0,0.0
1574092449,298795680,0,0.0,0.0
1574092449,1574092460,0,0.0,0.0
1574092449,250621643,0,0.0,0.0
250621650,10900092744,0,0.0,0.0
250621650,250621651,0,9.0,0.1009308063249972
10900092744,8088498,0,0.0,0.0
10900092744,10900092755,0,1.0,0.040016006402561026
250621651,4579145082,0,0.0,0.0
250621651,250621650,0,5.0,0.05607267018055401
250621651,9286507854,0,3.0,0.03509264458169568
4579145082,250621646,0,0.0,0.0
4579145082,4579145084,0,0.0,0.0
1574092434,250621655,0,0.0,0.0
1574092434,1574092465,0,0.0,0.0
1574092434,11834934657,0,0.0,0.0
732777556,251455397,0,0.0,0.0
732777556,4860030789,0,0.0,0.0
732777556,4987424061,0,0.0,0.0
9821947477,251455431,0,0.0,0.0
9821947477,279973460,0,0.0,0.0
9821947477,9821947481,0,0.0,0.0
252454574,1331396244,0,0.0,0.0
1331396244,2223530627,0,0.0,0.0
1331396244,1331396158,0,0.0,0.0
253151824,253150331,0,0.0,0.0
253154399,253150331,0,0.0,0.0
253154399,253154025,0,0.0,0.0
253154399,253155007,0,0.0,0.0
253154025,606927468,0,2.0,0.05669416333588457
253154025,8826075216,0,5.0,0.08434405627435435
253154025,253154399,0,0.0,0.0
253154025,618825401,0,1.0,0.03324799680819231
606927468,606927455,0,1.0,0.02089383840705376
606927468,253154025,0,1.0,0.028347081667942284
8826075216,253154025,0,0.0,0.0
8826075216,4729808233,0,6.0,0.1003814495081309
8826075216,8826075215,0,0.0,0.0
618825401,618825410,0,0.0,0.0
618825401,253154025,0,0.0,0.0
618825401,8826075215,0,0.0,0.0
253155007,253154399,0,0.0,0.0
253155007,253155008,0,0.0,0.0
253155007,253160868,0,0.0,0.0
253155009,253155008,0,0.0,0.0
253161119,253160868,0,0.0,0.0
253179585,253179903,0,0.0,0.0
253179903,253179586,0,0.0,0.0
253179903,253179585,0,0.0,0.0
253179903,253179904,0,0.0,0.0
253179903,3625203378,0,0.0,0.0
253179586,2983465498,0,0.0,0.0
253179586,253180053,0,0.0,0.0
253179586,253179903,0,0.0,0.0
2983465498,253179586,0,0.0,0.0
2983465498,7287901881,0,0.0,0.0
2983465498,2983465496,0,0.0,0.0
3625203378,3625203376,0,0.0,0.0
3625203378,3625203377,0,0.0,0.0
3625203378,7287901883,0,0.0,0.0
3625203378,253179903,0,0.0,0.0
253180052,253180769,0,0.0,0.0
253180769,253180052,0,0.0,0.0
253180769,253180053,0,0.0,0.0
253180769,253180797,0,0.0,0.0
253180798,253180799,0,0.0,0.0
253180798,253180526,0,0.0,0.0
253180798,253180643,0,0.0,0.0
253180798,253180797,0,0.0,0.0
253180643,3625203380,0,0.0,0.0
253180643,3625203384,0,2.0,0.0548185505975222
253180643,253180637,0,0.0,0.0
253180643,253180798,0,0.0,0.0
3625203384,253180644,0,2.0,0.03774866935940508
3625203384,253180643,0,0.0,0.0
3625203384,3625203383,0,0.0,0.0
253180799,253180798,0,0.0,0.0
253180799,6540008,0,3.0,0.022830181499942925
253194183,7465109458,0,0.0,0.0
253194183,619318123,0,0.0,0.0
253194183,614934838,0,0.0,0.0
253194183,253370541,0,0.0,0.0
7465109458,253194183,0,0.0,0.0
7465109458,7465109459,0,0.0,0.0
7465109458,253194380,0,0.0,0.0
253370541,253194183,0,0.0,0.0
253194379,10587601701,0,0.0,0.0
253194379,10587601697,0,0.0,0.0
253194379,10587601698,0,0.0,0.0
10587601701,10587601699,0,0.0,0.0
10587601701,253194379,0,0.0,0.0
10587601701,10587601702,0,0.0,0.0
10587601697,253194379,0,0.0,0.0
10587601698,253194379,0,0.0,0.0
253194380,10587601699,0,0.0,0.0
253194380,253194516,0,0.0,0.0
253194380,7465109458,0,0.0,0.0
253194380,4727599110,0,0.0,0.0
10587601699,253194380,0,0.0,0.0
10587601699,10587601701,0,0.0,0.0
10587601699,10587601700,0,0.0,0.0
253194516,253238557,0,0.0,0.0
253194516,4727599014,0,0.0,0.0
253194516,10587601693,0,0.0,0.0
253194516,253194380,0,0.0,0.0
4727599110,4727599185,0,0.0,0.0
4727599110,253194380,0,0.0,0.0
4727599110,4727599091,0,0.0,0.0
253194515,10587601691,0,0.0,0.0
10587601691,10587601695,0,0.0,0.0
10587601691,253194515,0,0.0,0.0
10587601691,10587601692,0,0.0,0.0
253238557,1038057223,0,0.0,0.0
253238557,253194516,0,0.0,0.0
253238557,606927472,0,2.0,0.017015628855103413
4727599014,4727598989,0,0.0,0.0
4727599014,253194516,0,0.0,0.0
4727599014,4727599047,0,0.0,0.0
10587601693,253194516,0,0.0,0.0
10587601693,10587601695,0,0.0,0.0
10587601693,10587601694,0,0.0,0.0
253196487,9433901405,0,1.0,0.029765448267650915
253196487,618825371,0,0.0,0.0
253196487,1579567696,0,6.0,0.1503910166432725
9433901405,253196487,0,0.0,0.0
9433901405,5500060327,0,0.0,0.0
9433901405,4729808233,0,0.0,0.0
618825371,253196487,0,0.0,0.0
618825371,618825358,0,0.0,0.0
618825371,4729808204,0,0.0,0.0
1579567696,3625203364,0,7.0,0.10390535706333774
1579567696,5500060333,0,1.0,0.009753433208489388
1579567696,253196487,0,0.0,0.0
253196508,7430487756,0,0.0,0.0
253196508,253196862,0,1.0,0.010027575833542243
253196508,1025572362,0,0.0,0.0
253196508,4729632086,0,0.0,0.0
7430487756,253196564,0,0.0,0.0
7430487756,253196508,0,0.0,0.0
7430487756,7430487758,0,0.0,0.0
253196862,11711274855,0,0.0,0.0
253196862,253196508,0,1.0,0.010027575833542243
253196862,8685015160,0,0.0,0.0
1025572362,253196508,0,0.0,0.0
1025572362,253196861,0,10.0,0.19904458598726113
1025572362,1025572367,0,0.0,0.0
4729632086,1025572367,0,1.0,0.02257591150242691
4729632086,253196508,0,1.0,0.04803073967339097
4729632086,11711274862,0,5.0,0.05112892670157068
3380301226,3625203364,0,0.0,0.0
3380301226,3380301225,0,0.0,0.0
3380301226,253196509,0,0.0,0.0
5631202309,5016446362,0,0.0,0.0
5631202309,253196509,0,0.0,0.0
5631202309,5631202311,0,0.0,0.0
253196563,5631202312,0,0.0,0.0
5631202312,253196564,0,0.0,0.0
5631202312,5631202313,0,0.0,0.0
5631202312,253196563,0,0.0,0.0
253196564,5016446362,0,0.0,0.0
253196564,7430487756,0,0.0,0.0
253196564,5631202312,0,0.0,0.0
5016446362,5631202309,0,0.0,0.0
5016446362,253196564,0,0.0,0.0
5016446362,5016446361,0,0.0,0.0
253196861,3625203354,0,0.0,0.0
253196861,1025572362,0,0.0,0.0
253196861,1623906370,0,0.0,0.0
3625203354,253196861,0,0.0,0.0
3625203354,619149094,0,0.0,0.0
3625203354,3625203355,0,0.0,0.0
11711274855,9571932762,0,0.0,0.0
11711274855,253196862,0,0.0,0.0
11711274855,11711274853,0,0.0,0.0
8685015160,253196862,0,0.0,0.0
8685015160,253197174,0,0.0,0.0
8685015160,8685015163,0,1.0,0.0445573229960344
9571932762,11711274855,0,0.0,0.0
9571932762,253197044,0,0.0,0.0
9571932762,11711274868,0,0.0,0.0
253197175,253197174,0,0.0,0.0
1038057223,1038057215,0,11.0,0.18867277280367742
1038057223,253238557,0,0.0,0.0
2443581643,1801254737,0,0.0,0.0
2443581643,253371116,0,0.0,0.0
2443581643,1025556199,0,0.0,0.0
2443581643,11045337487,0,0.0,0.0
2910663463,253371116,0,0.0,0.0
2910663463,619318098,0,0.0,0.0
2910663463,2805174765,0,1.0,0.010015524062296558
9893431002,11045337487,0,0.0,0.0
9893431002,2805174779,0,0.0,0.0
9893431002,253371116,0,0.0,0.0
5453709388,299511200,0,0.0,0.0
5453709388,10143262372,0,1.0,0.0024703862448893885
2350495092,254214458,0,0.0,0.0
2350495092,5453709388,0,0.0,0.0
2350495092,286429137,0,0.0,0.0
2350495092,323027766,0,2.0,0.007756026432538083
254910149,254910147,0,0.0,0.0
254910149,1419533126,0,1.0,0.015571958018001182
1419533126,1801617807,0,0.0,0.0
1419533126,1419533131,0,0.0,0.0
721514736,254910155,0,0.0,0.0
721514736,1419541579,0,0.0,0.0
258072556,257789982,0,3.0,0.05619450792342561
258072556,1579301810,0,1.0,0.008683419878084785
258072556,1579301795,0,1.0,0.009746398705678252
257936889,8371442467,0,0.0,0.0
257936889,257789982,0,0.0,0.0
257936889,1579301795,0,0.0,0.0
257789992,1579313197,0,2.0,0.04020908725371934
257789992,257789996,0,8.0,0.04932973226287815
257789992,257789994,0,3.0,0.026104662292685474
1579313197,257789998,0,4.0,0.07619628162145686
1579313197,257789992,0,4.0,0.08041817450743868
1579313197,1579313198,0,0.0,0.0
257789998,1579313197,0,2.0,0.03809814081072843
257789998,257789996,0,3.0,0.05168760014472528
257789998,422953464,0,0.0,0.0
4927460206,7235723,0,0.0,0.0
257936895,7456811593,0,0.0,0.0
257936895,257790002,0,0.0,0.0
257936895,257936896,0,2.0,0.0244944948622797
257790005,3396822933,0,2.0,0.048860332738865954
257790005,763646729,0,0.0,0.0
257790005,8310705,0,0.0,0.0
3396822933,3396822935,0,0.0,0.0
3396822933,11002100463,0,0.0,0.0
763646729,763646728,0,5.0,0.04407927216305804
763646729,257790005,0,0.0,0.0
3396830254,4699835577,0,0.0,0.0
3396830254,3396830255,0,0.0,0.0
257790010,1458183213,0,0.0,0.0
257790010,3086466162,0,0.0,0.0
1458183213,257790010,0,0.0,0.0
1458183213,4354374072,0,0.0,0.0
3086466162,3100571332,0,0.0,0.0
3086466162,1446321083,0,12.0,0.19090041361756285
257790024,540354341,0,0.0,0.0
257790024,540354341,1,0.0,0.0
257790024,540354341,2,0.0,0.0
257790024,6943455277,0,2.0,0.03730229782154581
540354341,257790024,0,0.0,0.0
540354341,257790024,1,0.0,0.0
540354341,257790024,2,0.0,0.0
6943455277,257790024,0,0.0,0.0
6943455277,6943466010,0,0.0,0.0
6943455277,11155314038,0,0.0,0.0
257790046,8453814,0,0.0,0.0
257790046,257790047,0,0.0,0.0
3092862093,283549495,0,0.0,0.0
3092862093,257790047,0,0.0,0.0
257790047,8078455,0,0.0,0.0
257790066,1236557331,0,2.0,0.02590472243089915
257790066,4652106965,0,0.0,0.0
257790066,257790076,0,0.0,0.0
1236557331,257790066,0,4.0,0.0518094448617983
1236557331,1236602096,0,2.0,0.037267543696194984
1236557331,1227859797,0,0.0,0.0
4652106965,257790066,0,0.0,0.0
4652106965,1236557323,0,0.0,0.0
4652106965,4652106947,0,0.0,0.0
257790076,4637495428,0,0.0,0.0
257790076,4945414579,0,0.0,0.0
257790076,257790066,0,0.0,0.0
4637495428,4637495427,0,0.0,0.0
4637495428,257790076,0,0.0,0.0
4637495428,4637495399,0,0.0,0.0
257790087,4637495427,0,0.0,0.0
257790087,4945414577,0,5.0,0.03754317465084847
257790087,1236557323,0,12.0,0.05511489158441534
4637495427,257790087,0,0.0,0.0
4637495427,4637495428,0,0.0,0.0
4637495427,4637495407,0,0.0,0.0
1236557323,257790087,0,9.0,0.04133616868831151
1236557323,1227859797,0,4.0,0.05110776071346434
1236557323,4652106965,0,0.0,0.0
257790110,4623703124,0,0.0,0.0
257790110,1629200303,0,0.0,0.0
257790110,257790111,0,0.0,0.0
4623703124,257790110,0,0.0,0.0
4623703124,1584135203,0,0.0,0.0
4623703124,4623703118,0,0.0,0.0
1629200303,1629200301,0,0.0,0.0
1629200303,4623706668,0,0.0,0.0
1629200303,257790110,0,0.0,0.0
257790111,257790117,0,0.0,0.0
257790111,4623235955,0,0.0,0.0
257790111,257790110,0,0.0,0.0
257790111,1584135203,0,0.0,0.0
257790117,257790111,0,0.0,0.0
257790117,4897536897,0,0.0,0.0
257790117,4625026847,0,0.0,0.0
1584135203,1584135205,0,0.0,0.0
1584135203,4623703124,0,0.0,0.0
1584135203,257790111,0,0.0,0.0
1584138342,257790114,0,0.0,0.0
1584138342,5421127298,0,0.0,0.0
1584138342,1434961396,0,0.0,0.0
4897536899,4897536897,0,0.0,0.0
4897536899,5421127298,0,0.0,0.0
4897536899,257790114,0,0.0,0.0
4897536897,4897536899,0,0.0,0.0
4897536897,4897536898,0,0.0,0.0
4897536897,257790117,0,0.0,0.0
4625026847,257790117,0,0.0,0.0
257798834,257798837,0,0.0,0.0
257798834,257798835,0,0.0,0.0
257798834,1213007751,0,0.0,0.0
10211993550,10211993551,0,0.0,0.0
10211993550,516688285,0,0.0,0.0
10211993550,257798835,0,0.0,0.0
6391970006,4183084242,0,0.0,0.0
6391970006,257798835,0,0.0,0.0
6391970006,1211228937,0,0.0,0.0
1213007744,257798837,0,0.0,0.0
1213007744,4602183186,0,0.0,0.0
1213007744,1255239335,0,0.0,0.0
257798919,257802858,0,0.0,0.0
257798919,3474057473,0,0.0,0.0
257798919,257802856,0,0.0,0.0
257802858,257798919,0,0.0,0.0
257802858,5157207317,0,0.0,0.0
257802858,6167117653,0,0.0,0.0
257802856,257802857,0,0.0,0.0
257802856,257798919,0,0.0,0.0
257802856,1227809468,0,0.0,0.0
1018137931,257802831,0,0.0,0.0
257802859,1027355871,0,0.0,0.0
257802859,1027118678,0,0.0,0.0
257802859,257802831,0,0.0,0.0
257802832,5913657610,0,0.0,0.0
257802832,1027118636,0,0.0,0.0
257802832,257802843,0,0.0,0.0
5913657610,257802835,0,0.0,0.0
5913657610,257802832,0,0.0,0.0
5913657610,1027118678,0,0.0,0.0
257802843,257802832,0,0.0,0.0
257802843,257802844,0,0.0,0.0
257802843,257802842,0,0.0,0.0
257802843,257802846,0,0.0,0.0
257802835,1027118632,0,0.0,0.0
257802835,5913657610,0,0.0,0.0
257802835,257802842,0,0.0,0.0
1027118632,257802836,0,0.0,0.0
1027118632,257802835,0,0.0,0.0
1027118632,1027118678,0,0.0,0.0
257802842,257802843,0,0.0,0.0
257802842,257802835,0,0.0,0.0
257802842,257802932,0,0.0,0.0
257802842,257802932,1,0.0,0.0
257802836,1027118632,0,0.0,0.0
257802836,257802890,0,0.0,0.0
257802836,257802873,0,0.0,0.0
257802890,257802891,0,0.0,0.0
257802890,257802836,0,0.0,0.0
257802890,257802875,0,0.0,0.0
257802873,1027118639,0,0.0,0.0
257802873,1027355871,0,0.0,0.0
257802873,257802836,0,0.0,0.0
257802932,257802842,0,0.0,0.0
257802932,257802842,1,0.0,0.0
257802932,257802848,0,0.0,0.0
257802844,257802843,0,0.0,0.0
257802844,4744710563,0,0.0,0.0
257802844,257802845,0,0.0,0.0
257802846,257802845,0,0.0,0.0
257802846,257802848,0,0.0,0.0
257802846,1529857278,0,0.0,0.0
257802846,257802843,0,0.0,0.0
257802846,1529857341,0,0.0,0.0
257802845,257802846,0,0.0,0.0
257802845,257802844,0,0.0,0.0
257802845,1027159682,0,0.0,0.0
1027159682,1529857278,0,0.0,0.0
1027159682,257802845,0,0.0,0.0
1027159682,1621778085,0,0.0,0.0
1027159682,464369989,0,0.0,0.0
257802848,257802846,0,0.0,0.0
257802848,257802932,0,0.0,0.0
257802848,1529857323,0,0.0,0.0
1529857278,1027159682,0,0.0,0.0
1529857278,257802846,0,0.0,0.0
1529857278,1529857341,0,0.0,0.0
1529857341,1529857323,0,0.0,0.0
1529857341,1529857278,0,0.0,0.0
1529857341,257802846,0,0.0,0.0
1529857323,257802848,0,0.0,0.0
1529857323,257802857,0,0.0,0.0
1529857323,1529857341,0,0.0,0.0
257802857,1529857323,0,0.0,0.0
257802857,257802856,0,0.0,0.0
257802857,6167117653,0,0.0,0.0
6167117653,6167117652,0,0.0,0.0
6167117653,257802858,0,0.0,0.0
6167117653,257802857,0,0.0,0.0
5157207317,2787761080,0,0.0,0.0
5157207317,257802858,0,0.0,0.0
5157207317,3733684571,0,0.0,0.0
1027355871,257802873,0,0.0,0.0
1027355871,257802859,0,0.0,0.0
1027355871,1018137925,0,0.0,0.0
1027118678,5913657610,0,0.0,0.0
1027118678,257802859,0,0.0,0.0
1027118678,1027118632,0,0.0,0.0
1027118678,1027118636,0,0.0,0.0
1027118639,257802873,0,0.0,0.0
1027118639,1027118680,0,0.0,0.0
1027118639,257802875,0,0.0,0.0
257802875,257802890,0,0.0,0.0
257802875,257802876,0,0.0,0.0
257802875,1027118639,0,0.0,0.0
257802876,257802891,0,0.0,0.0
257802876,4370654556,0,0.0,0.0
257802876,257802875,0,0.0,0.0
257802891,257802876,0,0.0,0.0
257802891,257802890,0,0.0,0.0
257802891,2787761080,0,0.0,0.0
4370654556,4370654555,0,0.0,0.0
4370654556,1027322766,0,0.0,0.0
4370654556,257802876,0,0.0,0.0
257802885,1319483823,0,0.0,0.0
257802885,2787761080,0,0.0,0.0
257802885,1319571456,0,0.0,0.0
1319483823,1319483901,0,0.0,0.0
1319483823,257802885,0,0.0,0.0
1319483823,1319483866,0,0.0,0.0
2787761080,257802885,0,0.0,0.0
2787761080,5157207317,0,0.0,0.0
2787761080,257802891,0,0.0,0.0
2787761080,2787761089,0,0.0,0.0
1319571456,257802885,0,0.0,0.0
1319571456,4370654555,0,0.0,0.0
1319571456,3160222617,0,0.0,0.0
257802926,257802926,0,0.0,0.0
257802926,257802926,1,0.0,0.0
257802926,3452020159,0,0.0,0.0
3452020159,1027322766,0,0.0,0.0
3452020159,4370654555,0,0.0,0.0
3452020159,257802926,0,0.0,0.0
257936200,11281157542,0,0.0,0.0
257936200,475182951,0,0.0,0.0
257936200,298548430,0,0.0,0.0
11281157542,257936203,0,0.0,0.0
11281157542,257936200,0,0.0,0.0
11281157542,10121559718,0,0.0,0.0
298548430,3676767755,0,0.0,0.0
298548430,298548436,0,0.0,0.0
298548430,257936200,0,0.0,0.0
257936203,11281157542,0,0.0,0.0
257936203,257936204,0,0.0,0.0
257936204,257936203,0,0.0,0.0
257936204,257936206,0,0.0,0.0
257936204,298548426,0,0.0,0.0
257936206,2721583360,0,0.0,0.0
257936206,257936204,0,0.0,0.0
298548426,257936204,0,0.0,0.0
298548426,298548430,0,2.0,0.01424420260953792
2721583360,9866175253,0,2.0,0.06786102062975027
2721583360,2721583368,0,0.0,0.0
257936208,298795662,0,0.0,0.0
257936208,8676333001,0,1.0,0.01731991617160573
298795662,307023260,0,0.0,0.0
298795662,257936208,0,0.0,0.0
298795662,1307773083,0,1.0,0.0159494720724744
8676333001,93984250,0,0.0,0.0
8676333001,8676333002,0,1.0,0.06269985579033169
257936221,257936223,0,0.0,0.0
257936221,7295639835,0,0.0,0.0
257936221,1770472827,0,0.0,0.0
257936223,257936225,0,0.0,0.0
257936223,257936221,0,0.0,0.0
257936223,1770472825,0,0.0,0.0
7295639835,307023259,0,0.0,0.0
7295639835,257936221,0,0.0,0.0
7295639835,7295639837,0,0.0,0.0
1770472827,257936221,0,0.0,0.0
